article_id,title,user_id
1343.0,maximize oil company profits,3784
1170.0,"apache spark lab, part 1: basic concepts",3784
1166.0,analyzing data by using the sparkling.data library features,3784
812.0,"machine learning exercises in python, part 1",3784
1171.0,"apache spark lab, part 2: querying data",3784
43.0,deep learning with tensorflow course by big data university,3784
1172.0,"apache spark lab, part 3: machine learning",3784
1170.0,"apache spark lab, part 1: basic concepts",3784
1293.0,finding optimal locations of new store using decision optimization,3784
943.0,discover hidden facebook usage insights,3784
1164.0,analyze open data sets with pandas dataframes,3784
1318.0,household consumption expenditure,3784
1162.0,analyze energy consumption in buildings,3784
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),3784
1422.0,use r dataframes & ibm watson natural language understanding,3784
1185.0,classify tumors with machine learning,3784
1420.0,use apache systemml and spark for machine learning,3784
1324.0,ibm watson facebook posts for 2015,3784
525.0,new shiny cheat sheet and video tutorial,3784
951.0,shiny 0.12: interactive plots with ggplot2,3784
1354.0,movie recommender system with spark machine learning,3784
1343.0,maximize oil company profits,3784
1293.0,finding optimal locations of new store using decision optimization,3784
1166.0,analyzing data by using the sparkling.data library features,3784
1293.0,finding optimal locations of new store using decision optimization,3784
1304.0,gosales transactions for logistic regression model,3784
92.0,9 mistakes to avoid when starting your career in data science,3784
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3785
120.0,a dynamic duo – inside machine learning – medium,3785
1364.0,predicting churn with the spss random tree algorithm,3785
415.0,using machine learning to predict value of homes on airbnb,3785
1163.0,analyze open data sets with spark & pixiedust,3786
50.0,graph-based machine learning,3786
353.0,sparklyr — r interface for apache spark,3786
486.0,use spark r to load and analyze data,3786
486.0,use spark r to load and analyze data,3786
1336.0,learn basics about notebooks and apache spark,3786
50.0,graph-based machine learning,3786
486.0,use spark r to load and analyze data,3786
959.0,understanding empirical bayes estimation (using baseball statistics),3787
1387.0,social media insights with watson developer cloud & watson studio,3787
1387.0,social media insights with watson developer cloud & watson studio,3787
1271.0,customer demographics and sales,3787
821.0,using rstudio in ibm data science experience,3787
98.0,how to map usa rivers using ggplot2,3787
20.0,working interactively with rstudio and notebooks in dsx,3788
1056.0,access postgresql with r,3789
152.0,how to solve 90% of nlp problems,3789
390.0,introducing ibm watson studio ,3790
1437.0,what caused the challenger disaster?,3790
1185.0,classify tumors with machine learning,3790
1185.0,classify tumors with machine learning,3790
143.0,0 to life-changing app: scala first steps and an interview with jakob odersky,3790
260.0,the machine learning database,3791
730.0,developing for the ibm streaming analytics service,3792
600.0,access ibm analytics for apache spark from rstudio,3792
1274.0,data model with streaming analytics and python,3792
448.0,"this week in data science (april 11, 2017)",3792
868.0,how to write the first for loop in r,3792
682.0,easy json loading and social sharing in dsx notebooks,3792
299.0,brunel in jupyter,3792
103.0,how to scale your analytics using r,3793
241.0,i am not a data scientist – ibm watson data lab,3794
109.0,tensorflow quick tips,3794
1354.0,movie recommender system with spark machine learning,3794
1354.0,movie recommender system with spark machine learning,3794
559.0,"this week in data science (april 4, 2017)",3794
1354.0,movie recommender system with spark machine learning,3794
996.0,5 practical use cases of social network analytics: going beyond facebook and twitter,3794
51.0,modern machine learning algorithms,3794
273.0,statistical bias types explained (with examples),3795
865.0,analyze traffic data from the city of san francisco,3796
1431.0,visualize car data with brunel,3796
1338.0,ml optimization using cognitive assistant,3797
1338.0,ml optimization using cognitive assistant,3797
1338.0,ml optimization using cognitive assistant,3797
1338.0,ml optimization using cognitive assistant,3797
241.0,i am not a data scientist – ibm watson data lab,3797
1014.0,"1448    i ranked every intro to data science course on...
Name: title, dtype: object",3797
1436.0,welcome to pixiedust,3797
1405.0,uci: heart disease - cleveland,3797
1338.0,ml optimization using cognitive assistant,3797
1338.0,ml optimization using cognitive assistant,3797
270.0,learning statistics on youtube,3797
9.0,"3992    using apache spark to predict attack vectors a...
Name: title, dtype: object",3798
1184.0,"city population by sex, city and city type",3799
130.0,feature importance and why it's important,3799
60.0,readr 1.0.0,3800
1314.0,healthcare python streaming application demo,3801
1398.0,total population by country,3801
1166.0,analyzing data by using the sparkling.data library features,3801
260.0,the machine learning database,3801
1354.0,movie recommender system with spark machine learning,3801
12.0,timeseries data analysis of iot events by using jupyter notebook,3801
1436.0,welcome to pixiedust,3801
151.0,jupyter notebook tutorial,3801
981.0,super fast string matching in python,3802
1330.0,insights from new york car accident reports,3802
617.0,pixiedust gets its first community-driven feature in 1.0.4,3802
833.0,machine learning and the science of choosing,3802
1157.0,airbnb data for analytics: washington d.c. listings,3802
1354.0,movie recommender system with spark machine learning,3802
730.0,developing for the ibm streaming analytics service,3802
1330.0,insights from new york car accident reports,3802
1050.0,"jupyter notebooks with scala, python, or r kernels",3802
221.0,how smart catalogs can turn the big data flood into an ocean of opportunity,3802
1015.0,enhanced color mapping,3802
1018.0,7 types of job profiles that makes you a data scientist,3802
164.0,learn tensorflow and deep learning together and now!,3802
1391.0,sudoku,3802
164.0,learn tensorflow and deep learning together and now!,3802
1391.0,sudoku,3802
1398.0,total population by country,3802
194.0,data science for real-time streaming analytics,3802
164.0,learn tensorflow and deep learning together and now!,3802
1391.0,sudoku,3802
1391.0,sudoku,3802
951.0,shiny 0.12: interactive plots with ggplot2,3802
1429.0,use deep learning for image classification,3802
1391.0,sudoku,3802
1332.0,intents & examples for ibm watson conversation,3802
1351.0,model bike sharing data with spss,3802
1398.0,total population by country,3802
1271.0,customer demographics and sales,3802
1368.0,putting a human face on machine learning,3802
730.0,developing for the ibm streaming analytics service,3802
730.0,developing for the ibm streaming analytics service,3802
1391.0,sudoku,3802
1271.0,customer demographics and sales,3802
375.0,apache systemml,3802
1398.0,total population by country,3802
1354.0,movie recommender system with spark machine learning,3802
194.0,data science for real-time streaming analytics,3802
1354.0,movie recommender system with spark machine learning,3803
1393.0,the nurse assignment problem,3803
1293.0,finding optimal locations of new store using decision optimization,3803
1343.0,maximize oil company profits,3803
1398.0,total population by country,3803
115.0,finding the user in data science,3804
996.0,5 practical use cases of social network analytics: going beyond facebook and twitter,3783
1436.0,welcome to pixiedust,3783
1436.0,welcome to pixiedust,3783
1424.0,use spark for python to load data and run sql queries,3783
1431.0,visualize car data with brunel,3783
1166.0,analyzing data by using the sparkling.data library features,3783
1436.0,welcome to pixiedust,3783
1166.0,analyzing data by using the sparkling.data library features,3783
1436.0,welcome to pixiedust,3783
1436.0,welcome to pixiedust,3783
880.0,probabilistic graphical models tutorial — part 1 – stats and bots,3805
1332.0,intents & examples for ibm watson conversation,3805
645.0,how to perform a logistic regression in r,3805
930.0,how to use version control (github) in rstudio within dsx?,3805
1160.0,analyze accident reports on amazon emr spark,3805
969.0,flightpredict ii: the sequel  – ibm watson data lab,3805
1343.0,maximize oil company profits,3805
809.0,use the machine learning library,3805
260.0,the machine learning database,3806
366.0,clustering: a guide for the perplexed,3806
486.0,use spark r to load and analyze data,3806
51.0,modern machine learning algorithms,3806
812.0,"machine learning exercises in python, part 1",3806
120.0,a dynamic duo – inside machine learning – medium,3806
130.0,feature importance and why it's important,3806
191.0,"this week in data science (march 28, 2017)",3806
1435.0,watson assistant workspace analysis with user logs,3807
1185.0,classify tumors with machine learning,3807
462.0,i'd rather predict basketball games than elections: elastic nba rankings,3807
1429.0,use deep learning for image classification,3807
651.0,analyzing streaming data from kafka topics,3807
164.0,learn tensorflow and deep learning together and now!,3807
254.0,"apple, ibm add machine learning to partnership with watson-core ml coupling",3807
1338.0,ml optimization using cognitive assistant,3807
409.0,using github for project control in dsx,3807
1435.0,watson assistant workspace analysis with user logs,3807
1176.0,build a python app on the streaming analytics service,3807
29.0,experience iot with coursera,3807
1435.0,watson assistant workspace analysis with user logs,3807
1324.0,ibm watson facebook posts for 2015,3807
919.0,watson speech-to-text services — tl;dr need not apply,3807
43.0,deep learning with tensorflow course by big data university,3807
1180.0,calls by customers of a telco company,3807
415.0,using machine learning to predict value of homes on airbnb,3807
470.0,what’s new in the streaming analytics service on bluemix,3808
193.0,spark 2.1 and job monitoring available in dsx,3808
1436.0,welcome to pixiedust,3808
1171.0,"apache spark lab, part 2: querying data",3808
348.0,"this week in data science (april 25, 2017)",3808
1424.0,use spark for python to load data and run sql queries,3808
1274.0,data model with streaming analytics and python,3808
1429.0,use deep learning for image classification,3809
1432.0,visualize data with the matplotlib library,3809
1432.0,visualize data with the matplotlib library,3809
194.0,data science for real-time streaming analytics,3809
1172.0,"apache spark lab, part 3: machine learning",3810
1420.0,use apache systemml and spark for machine learning,3810
482.0,using deep learning with keras to predict customer churn,3811
566.0,the t-distribution: a key statistical concept discovered by a beer brewery,3811
80.0,leverage scikit-learn models with core ml,3811
20.0,working interactively with rstudio and notebooks in dsx,3812
78.0,"this week in data science (may 16, 2017)",3812
1006.0,essentials of machine learning algorithms (with python and r codes),3812
1185.0,classify tumors with machine learning,3812
1434.0,wages,3812
1405.0,uci: heart disease - cleveland,3812
1395.0,the unit commitment problem,3812
1338.0,ml optimization using cognitive assistant,3812
600.0,access ibm analytics for apache spark from rstudio,3812
1410.0,uci: sms spam collection,3812
1053.0,access mysql with python,3812
268.0,sector correlations shiny app,3812
1338.0,ml optimization using cognitive assistant,3812
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),3812
1433.0,visualize the 1854 london cholera outbreak,3812
1400.0,uci ml repository: chronic kidney disease data set,3812
1400.0,uci ml repository: chronic kidney disease data set,3812
1185.0,classify tumors with machine learning,3812
1338.0,ml optimization using cognitive assistant,3812
1343.0,maximize oil company profits,3812
1364.0,predicting churn with the spss random tree algorithm,3812
788.0,quick guide to build a recommendation engine in python,3812
1343.0,maximize oil company profits,3812
1393.0,the nurse assignment problem,3812
1367.0,programmatic evaluation using watson conversation,3812
525.0,new shiny cheat sheet and video tutorial,3812
25.0,creating the data science experience,3813
1018.0,7 types of job profiles that makes you a data scientist,3814
1017.0,the pandas data analysis library,3814
1282.0,employed population by occupation and age,3814
967.0,ml algorithm != learning machine,3815
1431.0,visualize car data with brunel,3816
939.0,deep learning from scratch i: computational graphs,3816
729.0,pixiedust 1.0 is here! – ibm watson data lab,3816
110.0,pixiedust: magic for your python notebook,3816
173.0,"10 must attend data science, ml and ai conferences in 2018",3817
151.0,jupyter notebook tutorial,3818
968.0,shiny 0.13.0,3818
618.0,can a.i. be taught to explain itself?,3818
1293.0,finding optimal locations of new store using decision optimization,3818
164.0,learn tensorflow and deep learning together and now!,3818
1429.0,use deep learning for image classification,3818
1160.0,analyze accident reports on amazon emr spark,3818
1429.0,use deep learning for image classification,3818
1429.0,use deep learning for image classification,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1431.0,visualize car data with brunel,3818
1431.0,visualize car data with brunel,3818
76.0,"this week in data science (may 2, 2017)",3818
730.0,developing for the ibm streaming analytics service,3818
260.0,the machine learning database,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",3818
1431.0,visualize car data with brunel,3818
422.0,brunel 2.0 preview,3818
1431.0,visualize car data with brunel,3818
1431.0,visualize car data with brunel,3818
16.0,higher-order logistic regression for large datasets,3818
480.0,optimization for deep learning highlights in 2017,3818
33.0,using brunel in ipython/jupyter notebooks,3818
1431.0,visualize car data with brunel,3818
1054.0,access mysql with r,3818
1048.0,"1357    what i learned implementing a classifier from ...
Name: title, dtype: object",3818
237.0,deep learning with data science experience,3818
278.0,deep learning trends and an example,3818
422.0,brunel 2.0 preview,3818
98.0,how to map usa rivers using ggplot2,3818
213.0,modeling energy usage in new york city,3818
744.0,spark-based machine learning tools for capturing word meanings,3818
278.0,deep learning trends and an example,3818
1431.0,visualize car data with brunel,3818
194.0,data science for real-time streaming analytics,3818
268.0,sector correlations shiny app,3818
557.0,let's have some fun with nfl data,3818
1431.0,visualize car data with brunel,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1044.0,mapping points with folium,3818
268.0,sector correlations shiny app,3818
1014.0,"1448    i ranked every intro to data science course on...
Name: title, dtype: object",3818
1293.0,finding optimal locations of new store using decision optimization,3818
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",3818
1429.0,use deep learning for image classification,3818
1431.0,visualize car data with brunel,3818
1429.0,use deep learning for image classification,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1431.0,visualize car data with brunel,3818
283.0,twelve ways to color a map of africa using brunel,3818
1431.0,visualize car data with brunel,3818
1431.0,visualize car data with brunel,3818
1431.0,visualize car data with brunel,3818
1431.0,visualize car data with brunel,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1431.0,visualize car data with brunel,3818
1429.0,use deep learning for image classification,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1025.0,data tidying in data science experience,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1429.0,use deep learning for image classification,3818
1431.0,visualize car data with brunel,3818
1293.0,finding optimal locations of new store using decision optimization,3818
1329.0,ingest data from message hub in a streams flow,3819
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3819
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",3819
299.0,brunel in jupyter,3819
959.0,understanding empirical bayes estimation (using baseball statistics),3820
250.0,building your first machine learning system ,3820
1305.0,gosales transactions for naive bayes model,3820
250.0,building your first machine learning system ,3820
74.0,the 3 kinds of context: machine learning and the art of the frame,3821
492.0,web picks by dataminingapps,3822
51.0,modern machine learning algorithms,3822
202.0,analyze open data sets using pandas in a python notebook,3007
1436.0,welcome to pixiedust,3007
349.0,ibm data science experience white paper - sparkr transforming r into a tool for big data analytics,3007
1164.0,analyze open data sets with pandas dataframes,3007
969.0,flightpredict ii: the sequel  – ibm watson data lab,3007
8.0,data science bowl 2017,3007
98.0,how to map usa rivers using ggplot2,3007
969.0,flightpredict ii: the sequel  – ibm watson data lab,3007
1170.0,"apache spark lab, part 1: basic concepts",3007
729.0,pixiedust 1.0 is here! – ibm watson data lab,3007
1164.0,analyze open data sets with pandas dataframes,3007
795.0,"7292    a dramatic tour through python’s data visualiz...
Name: title, dtype: object",3007
1436.0,welcome to pixiedust,3007
18.0,the greatest public datasets for ai – startup grind,3007
210.0,"this week in data science (february 14, 2017)",3823
409.0,using github for project control in dsx,3823
136.0,"this week in data science (february 7, 2017)",3823
547.0,trust in data science,3823
1025.0,data tidying in data science experience,3823
195.0,"artificial intelligence, ethically speaking – inside machine learning – medium",3823
18.0,the greatest public datasets for ai – startup grind,3823
1391.0,sudoku,3823
569.0,how can data scientists collaborate to build better business,3823
1025.0,data tidying in data science experience,3823
1054.0,access mysql with r,3824
1432.0,visualize data with the matplotlib library,3824
1432.0,visualize data with the matplotlib library,3824
1293.0,finding optimal locations of new store using decision optimization,3824
1054.0,access mysql with r,3824
1393.0,the nurse assignment problem,3824
1429.0,use deep learning for image classification,3824
1330.0,insights from new york car accident reports,3825
1330.0,insights from new york car accident reports,3825
319.0,using shell scripts to control data flows created in watson applications,3825
266.0,developing ibm streams applications with the python api (version 1.6),3826
4.0,analyze ny restaurant data using spark in dsx,3827
142.0,neural networks for beginners: popular types and applications,3828
732.0,rapidly build machine learning flows with dsx,3829
1343.0,maximize oil company profits,3829
1364.0,predicting churn with the spss random tree algorithm,3829
26.0,using machine learning to predict parking difficulty,3829
1313.0,health insurance (2015): united states demographic measures,3829
651.0,analyzing streaming data from kafka topics,3829
1398.0,total population by country,3829
1314.0,healthcare python streaming application demo,3829
1314.0,healthcare python streaming application demo,3829
1364.0,predicting churn with the spss random tree algorithm,3829
1393.0,the nurse assignment problem,3829
390.0,introducing ibm watson studio ,3829
1305.0,gosales transactions for naive bayes model,3829
1054.0,access mysql with r,3829
1386.0,small steps to tensorflow,3829
194.0,data science for real-time streaming analytics,3829
1363.0,predict loan applicant behavior with tensorflow neural networking,3829
1305.0,gosales transactions for naive bayes model,3829
1304.0,gosales transactions for logistic regression model,3829
194.0,data science for real-time streaming analytics,3829
1162.0,analyze energy consumption in buildings,3829
1166.0,analyzing data by using the sparkling.data library features,3829
1227.0,country statistics: industrial production growth rate,3829
1354.0,movie recommender system with spark machine learning,3829
1298.0,from scikit-learn model to cloud with wml client,3829
191.0,"this week in data science (march 28, 2017)",3829
1305.0,gosales transactions for naive bayes model,3829
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",3829
684.0,flexdashboard: interactive dashboards for r,3829
788.0,quick guide to build a recommendation engine in python,3829
1162.0,analyze energy consumption in buildings,3829
103.0,how to scale your analytics using r,3829
651.0,analyzing streaming data from kafka topics,3829
1161.0,"analyze data, build a dashboard with spark and pixiedust",3829
412.0,adoption of machine learning to software failure prediction,3829
125.0,statistics for hackers,3829
482.0,using deep learning with keras to predict customer churn,3829
1274.0,data model with streaming analytics and python,3829
1271.0,customer demographics and sales,3829
730.0,developing for the ibm streaming analytics service,3829
470.0,what’s new in the streaming analytics service on bluemix,3829
1354.0,movie recommender system with spark machine learning,3829
1185.0,classify tumors with machine learning,3829
164.0,learn tensorflow and deep learning together and now!,3829
1364.0,predicting churn with the spss random tree algorithm,3829
1351.0,model bike sharing data with spss,3829
651.0,analyzing streaming data from kafka topics,3829
1324.0,ibm watson facebook posts for 2015,3829
145.0,"68879    don’t throw more data at the problem! here’s h...
Name: title, dtype: object",3780
1282.0,employed population by occupation and age,3830
1025.0,data tidying in data science experience,3830
151.0,jupyter notebook tutorial,3830
428.0,data science experience demo: modeling energy usage in nyc,3830
98.0,how to map usa rivers using ggplot2,3830
428.0,data science experience demo: modeling energy usage in nyc,3830
825.0,what is smote in an imbalanced class setting (e.g. fraud detection)?,3830
1162.0,analyze energy consumption in buildings,3830
1186.0,connect to db2 warehouse on cloud and db2 using scala,3830
1163.0,analyze open data sets with spark & pixiedust,3830
825.0,what is smote in an imbalanced class setting (e.g. fraud detection)?,3830
1053.0,access mysql with python,3830
1228.0,country statistics: infant mortality rate,3830
825.0,what is smote in an imbalanced class setting (e.g. fraud detection)?,3830
1162.0,analyze energy consumption in buildings,3830
1351.0,model bike sharing data with spss,3830
825.0,what is smote in an imbalanced class setting (e.g. fraud detection)?,3830
125.0,statistics for hackers,3830
194.0,data science for real-time streaming analytics,3830
1160.0,analyze accident reports on amazon emr spark,3831
876.0,statistical bias types explained,3831
1295.0,forest area by country in sq km,3831
1330.0,insights from new york car accident reports,3831
213.0,modeling energy usage in new york city,3831
1295.0,forest area by country in sq km,3831
1330.0,insights from new york car accident reports,3831
876.0,statistical bias types explained,3831
1172.0,"apache spark lab, part 3: machine learning",3831
1333.0,interest rates,3831
905.0,the random forest algorithm ,3831
1431.0,visualize car data with brunel,3831
1116.0,airbnb data for analytics: new york city reviews,3831
213.0,modeling energy usage in new york city,3831
1330.0,insights from new york car accident reports,3831
1162.0,analyze energy consumption in buildings,3832
1332.0,intents & examples for ibm watson conversation,3832
1162.0,analyze energy consumption in buildings,3832
1393.0,the nurse assignment problem,3832
1393.0,the nurse assignment problem,3832
1304.0,gosales transactions for logistic regression model,3832
1393.0,the nurse assignment problem,3832
1162.0,analyze energy consumption in buildings,3832
1393.0,the nurse assignment problem,3832
1162.0,analyze energy consumption in buildings,3832
1162.0,analyze energy consumption in buildings,3832
1393.0,the nurse assignment problem,3832
1429.0,use deep learning for image classification,3833
1314.0,healthcare python streaming application demo,3833
43.0,deep learning with tensorflow course by big data university,3833
151.0,jupyter notebook tutorial,3834
20.0,working interactively with rstudio and notebooks in dsx,3834
1176.0,build a python app on the streaming analytics service,3834
1336.0,learn basics about notebooks and apache spark,3834
34.0,top 10 machine learning use cases: part 1,3835
1330.0,insights from new york car accident reports,3835
1343.0,maximize oil company profits,3835
1305.0,gosales transactions for naive bayes model,3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1186.0,connect to db2 warehouse on cloud and db2 using scala,3835
1056.0,access postgresql with r,3835
329.0,introduction to market basket analysis in python,3835
1330.0,insights from new york car accident reports,3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1426.0,use spark for scala to load data and run sql queries,3835
1174.0,breast cancer wisconsin (diagnostic) data set,3835
1432.0,visualize data with the matplotlib library,3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1054.0,access mysql with r,3835
1330.0,insights from new york car accident reports,3835
1271.0,customer demographics and sales,3835
1330.0,insights from new york car accident reports,3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1170.0,"apache spark lab, part 1: basic concepts",3835
1186.0,connect to db2 warehouse on cloud and db2 using scala,3835
1330.0,insights from new york car accident reports,3835
1425.0,use spark for r to load data and run sql queries,3835
878.0,10 data science podcasts you need to be listening to right now,3836
298.0,join and enrich data from multiple sources,3836
116.0,practical tutorial on random forest and parameter tuning in r,3837
1170.0,"apache spark lab, part 1: basic concepts",3837
1172.0,"apache spark lab, part 3: machine learning",3837
1163.0,analyze open data sets with spark & pixiedust,3837
1170.0,"apache spark lab, part 1: basic concepts",3837
111.0,tidy up your jupyter notebooks with scripts,3837
263.0,december '16 rstudio tips and tricks,3838
268.0,sector correlations shiny app,3839
60.0,readr 1.0.0,3840
1324.0,ibm watson facebook posts for 2015,3841
1368.0,putting a human face on machine learning,3841
1174.0,breast cancer wisconsin (diagnostic) data set,3841
76.0,"this week in data science (may 2, 2017)",3841
1338.0,ml optimization using cognitive assistant,3842
1338.0,ml optimization using cognitive assistant,3842
336.0,challenges in deep learning,3842
224.0,"using apply, sapply, lapply in r",3843
65.0,interconnect with us,3844
1017.0,the pandas data analysis library,3845
1017.0,the pandas data analysis library,3845
1436.0,welcome to pixiedust,3846
764.0,tidy data in python,3846
1296.0,fortune 100 companies,3846
195.0,"artificial intelligence, ethically speaking – inside machine learning – medium",3846
865.0,analyze traffic data from the city of san francisco,3846
1296.0,fortune 100 companies,3846
1426.0,use spark for scala to load data and run sql queries,3846
379.0,data structures related to machine learning algorithms,3846
680.0,how the circle line rogue train was caught with data,3846
25.0,creating the data science experience,3846
1296.0,fortune 100 companies,3846
108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",3846
910.0,working with ibm cloud object storage in python,3847
288.0,"this week in data science (january 31, 2017)",3847
1320.0,housing (2015): united states demographic measures,3848
1320.0,housing (2015): united states demographic measures,3848
1320.0,housing (2015): united states demographic measures,3848
1320.0,housing (2015): united states demographic measures,3848
641.0,"perform sentiment analysis with lstms, using tensorflow",3848
641.0,"perform sentiment analysis with lstms, using tensorflow",3848
1433.0,visualize the 1854 london cholera outbreak,3848
1271.0,customer demographics and sales,3848
656.0,deep learning achievements over the past year ,3848
482.0,using deep learning with keras to predict customer churn,3848
641.0,"perform sentiment analysis with lstms, using tensorflow",3848
1364.0,predicting churn with the spss random tree algorithm,3849
1426.0,use spark for scala to load data and run sql queries,3849
115.0,finding the user in data science,3849
288.0,"this week in data science (january 31, 2017)",3850
508.0,data science in the cloud,3850
253.0,"56594    lifelong (machine) learning: how automation ca...
Name: title, dtype: object",3850
336.0,challenges in deep learning,3851
43.0,deep learning with tensorflow course by big data university,3851
53.0,introducing streams designer,3852
1055.0,access postgresql with python,3852
411.0,0 to life-changing app: new apache systemml api on spark shell,3852
1271.0,customer demographics and sales,3852
1305.0,gosales transactions for naive bayes model,3852
1324.0,ibm watson facebook posts for 2015,3852
1305.0,gosales transactions for naive bayes model,3852
959.0,understanding empirical bayes estimation (using baseball statistics),3852
1434.0,wages,3852
1184.0,"city population by sex, city and city type",3852
479.0,drowning in data sources: how data cataloging could fix your findability problems,3853
861.0,cleaning the swamp: turn your data lake into a source of crystal-clear insight,3853
1367.0,programmatic evaluation using watson conversation,3853
362.0,dsx: hybrid mode,3853
1418.0,united states demographic measures: zip code tabulation areas (zctas),3853
903.0,an attempt to understand boosting algorithm(s),3853
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3853
686.0,"score a predictive model built with ibm spss modeler, wml & dsx",3854
390.0,introducing ibm watson studio ,3854
390.0,introducing ibm watson studio ,3854
390.0,introducing ibm watson studio ,3854
1304.0,gosales transactions for logistic regression model,3854
1304.0,gosales transactions for logistic regression model,3854
81.0,transform anything into a vector,3854
256.0,xml2 1.0.0,3855
379.0,data structures related to machine learning algorithms,3856
1170.0,"apache spark lab, part 1: basic concepts",3856
252.0,web picks (week of 4 september 2017),3856
1354.0,movie recommender system with spark machine learning,3856
1160.0,analyze accident reports on amazon emr spark,3856
1431.0,visualize car data with brunel,3856
1286.0,environment statistics database - water,3856
882.0,blogging with brunel,3856
600.0,access ibm analytics for apache spark from rstudio,3856
485.0,a moving average trading strategy,3856
892.0,breaking the 80/20 rule: how data catalogs transform data scientists’ productivity,3856
1171.0,"apache spark lab, part 2: querying data",3856
1420.0,use apache systemml and spark for machine learning,3856
721.0,the power of machine learning in spark,3856
1338.0,ml optimization using cognitive assistant,3856
1172.0,"apache spark lab, part 3: machine learning",3856
362.0,dsx: hybrid mode,3856
1171.0,"apache spark lab, part 2: querying data",3856
310.0,time series prediction using recurrent neural networks (lstms),3856
221.0,how smart catalogs can turn the big data flood into an ocean of opportunity,3856
1429.0,use deep learning for image classification,3856
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3856
510.0,"this week in data science (may 30, 2017)",3856
473.0,intelligent applications - apache spark,3856
239.0,getting started with graphframes in apache spark™,3856
369.0,upload data and create data frames in jupyter notebooks,3856
411.0,0 to life-changing app: new apache systemml api on spark shell,3856
1304.0,gosales transactions for logistic regression model,3856
1172.0,"apache spark lab, part 3: machine learning",3856
444.0,declarative machine learning,3856
76.0,"this week in data science (may 2, 2017)",3856
240.0,spark 1.4 for rstudio,3856
679.0,this week in data science,3856
1163.0,analyze open data sets with spark & pixiedust,3856
411.0,0 to life-changing app: new apache systemml api on spark shell,3856
1172.0,"apache spark lab, part 3: machine learning",3856
1055.0,access postgresql with python,3856
76.0,"this week in data science (may 2, 2017)",3856
43.0,deep learning with tensorflow course by big data university,3856
1423.0,use sql with data in hadoop python,3856
1432.0,visualize data with the matplotlib library,3856
1305.0,gosales transactions for naive bayes model,3856
1170.0,"apache spark lab, part 1: basic concepts",3856
1354.0,movie recommender system with spark machine learning,3856
1172.0,"apache spark lab, part 3: machine learning",3856
1014.0,"1448    i ranked every intro to data science course on...
Name: title, dtype: object",3856
1304.0,gosales transactions for logistic regression model,3856
32.0,a kaggler's guide to model stacking in practice,3856
1173.0,births attended by skilled health staff (% of total) by country,3856
54.0,8 ways to turn data into value with apache spark machine learning,3856
1304.0,gosales transactions for logistic regression model,3856
1172.0,"apache spark lab, part 3: machine learning",3856
225.0,a visual explanation of the back propagation algorithm for neural networks,3856
444.0,declarative machine learning,3856
1351.0,model bike sharing data with spss,3856
609.0,simple linear regression? do it the bayesian way,3856
158.0,d3heatmap: interactive heat maps,3856
673.0,predict chronic kidney disease using spss modeler flows,3857
958.0,using dsx notebooks to analyze github data,3857
1314.0,healthcare python streaming application demo,3857
1420.0,use apache systemml and spark for machine learning,3857
350.0,collect your own fitbit data with python,3857
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3857
122.0,watson machine learning for developers,3857
1366.0,process events from the watson iot platform in a streams python application,3857
250.0,building your first machine learning system ,3857
260.0,the machine learning database,3857
194.0,data science for real-time streaming analytics,3858
1424.0,use spark for python to load data and run sql queries,3859
1368.0,putting a human face on machine learning,3859
1299.0,from spark ml model to online scoring with scala,3859
723.0,10 essential algorithms for machine learning engineers,3859
60.0,readr 1.0.0,3859
1271.0,customer demographics and sales,3860
959.0,understanding empirical bayes estimation (using baseball statistics),3860
1271.0,customer demographics and sales,3860
1324.0,ibm watson facebook posts for 2015,3861
1364.0,predicting churn with the spss random tree algorithm,3861
